ID,REVIEW,ADDRESS
1250002,"제주시에서 약 80km 가량의 거리.오후3시, 혼자서 택시를 탔다. 약 35,000 원.도착한 곳은 주차장.약 5분 걷고, 추사관 도착.박물관 가이드의 친절한 설명과당시 상황을 보기에 충분한 1시간여추사를 상념하였다.당시 거주했던 초옥을 재현한  멋진 곳도 보고 앉았다.비오고 바람이 세게부는늦은 봄날.. 멋진곳을 다녀왔다.강추.",제주 서귀포시 대정읍 추사로 44
1250003,TV프로그램(알쓸신잡2)을 따라 가보게 된 곳입니다. 추사 김정희의 유배지와 남긴 작품들을 감상할 수 있습니다. 해당 프로그램을 보고 가면 더 의미가 깊을 것 같습니다.엄청나게 볼 것이 많은 곳은 아닙니다. 역사적인 장소나 기록에 관심이 있는 분들에게 추천합니다. 건물음 ‘세한도’에 그려진 그 집 모양으로 건축되었습니다. 느낌 있습니다~,제주 서귀포시 대정읍 추사로 44
1250004,"귀양으로 서귀포 대정으로 내려와 위리안치 형을 받았다고 하네요. 알쓸신잡에 소개된 뒤 많은 분들이 찾아오시는 것 같습니다.추사의 세한도에 나오는 집을 본따 만든 건물이며, 지하로 되어 있어요. 건물 뒷편 지상에는 추사가 유배와서 지내던 집이 있고요.추사관 내부에 전시된 것들은 대개가 영인본이나 탁본이네요. 유홍준 선생이 기증한 물건이 많습니다.가이드 투어 시간도 있는 것 같으니 참고하세요.",제주 서귀포시 대정읍 추사로 44
1260001,We went to the memorial hall to see the exhibition on Kim Manduk after we visited a recreation of her travellers' in that is about 150m away.I have always admired Korea's efforts to recreate buildings and scenes fron the past that are both infirmative and interesting.The exhibit at the hall added to what we had learnt at the inn.What comes across from the information cards and exhibits was a woman dedicated to the service of others.Profit was never her main motive. Nor self-aggrandizement.We need more people like her today.,제주 제주시 산지로 7 김만덕기념관
1260002,"Kim Mandeok Memorial.I really liked this place personally. I came to know of this woman, Kim Mandeok from this memorial museum. She was the first CEO woman in Chosun Dynasty, which was quite unusual especially as a woman. And when a famine came to Jeju, she helped people in Jeju. Because of the benevolent act, she was still remembered even now. Even a Korean drama dealt with her life. Her life is very exemplary and inspiring. You can find a fraction of Korean history here.",제주 제주시 산지로 7 김만덕기념관
1260003,"This is for the female Merchant who saved people in Jeju island 17,18 Century, Joseon dynasty. Very carefully and beautifully made. However, it is limited for 3rd floor. 2nd floor is for kids' experience museum. 1st floor is for some special exposition from time to time. It is FREE, worth to visit for an hour. It is located near by Jeju coastal international port and Dongmun traditional market. Actually from this market, exit/entrance #3, it is just 500 m away. In those times, people in Jeju island could not get out of the island, however, since she saved whole population in the island, The King Jungjo wanted to give a awards but she refused. Instead, she asked him she would love to visit the peninsular once, and wanted to travel in Diamond mountain(located in North Korea now). So she could get the chance to meet the King and travel inland. Under the Patriarchal system, it must be very hard for her to work as a merchant, but became the most rich person in Jeju, then when there was big famine, she released whole rice and food for free to Jeju people. Any way, it was great fun to enjoy each section from her birth to death. All explanation are in English and in Korean both.",제주 제주시 산지로 7 김만덕기념관
1270001,"We wanted to visit an orange, (tangerine) farm in Jeju, where the famous Jeju oranges are grown.Through the tourists information centre, we found this farm nearest from the city centre. We had to take a bus.It is a very nice orange farm. Fee is 5,000₩ per pax- with unlimited time, eat as much oranges as you want while in the orchard & get to bring back 1kg of oranges at the end of it.Great deal considering 1 small tray of oranges in the markets are selling for same price or higher.The young lady in charge was very friendly & helpful although she don't speak English ( Google Translate comes in handy everytime ).The shop was very nice too. Products made at the farm using their fresh oranges includes jams, confectionery & oranges as well. The small production factory could be seen from the shop.Free tasting of their orange jam plus few pieces biscuits included. The jam was very good, made of real oranges.",제주 제주시 1100로 3118
1280001,"Abu Oreum was a great easy hike.  Took about 45 minutes to get to the top, hike all the way around the crater, and get back down with a 5-year-old and 7-year-old walking.  There is a trail into the crater that we didn’t take.  The climb itself from the parking lot to the top is less than 10 minutes. Has beautiful views of the countryside around it and a very pleasant walk past some cows and a small forest. It was also very easy to find and park.",제주 제주시 구좌읍 송당리 산164-1
1290001,"When visiting other countries I realize the treatment of animal standards may differ, but I at least look for animals to be happy. This falconry “center”was bittersweet. Some of the animals had wonderful enclosures, but the birds of prey were treated very inhumanly. The same birds of prey/owls were tied to stands for the whole 3 hours we were there, with no food or water, in the blaring sun, with no supervision as people crowded and tried to touch them to the point they would flinch or try to fly away, only to be yanked by their chains. Their inhumane treatment brought tears to our eyes. At the far part of the center, we came upon their enclosures, cages about 5 x 5 x5 feet wide, where other birds of prey were chained, with little place to move and absolutely no enrichment toys.  This is unacceptable. There was a raccoon in a small enclosure with no enrichment toys, solely used for tourists to take selfies with. Last but not least, a pair of Coaty were also in a small enclosure. Their baby was on display in a small cage by the gift shop with no water. This “Center” does have some acceptable enclosures for fowl, rabbits, budgies, and the alpaca interaction was amazing, but surely they can treat all their animals with dignity. While we were there, a macaw flew away into the surrounding trees. Clearly the parrot did not have an attached handler nor proper training for flighted birds.",제주 제주시 애월읍 애원로 804
1290002,What a cool find we only knew about because of a brochure from our hotel. So many different animals to see and we even got to touch and feed some of them!,제주 제주시 애월읍 애원로 804
1300001,"Bonte Museum was designed by Tadao Ando who designed scores of museums (including the Suntory Museum in Osaka) in Japan so the building itself is very photogenic.  The complex is divided into five galleries with one of them permanently housing two works by Yayoi Kusama, Pumpkin and the Infinity Mirrored Room (each visitor gets two minutes inside).  One gallery is dedicated to Tadao Ando’s meditation room while the rest of the  artwork inside rotates.  The other three galleries were pretty bland with one dedicated to Korean traditional crafts and the other two dedicated to temporary exhibitions.  Each gallery is relatively small with the entire museum taking a little over an hour to check out.  The spacious surrounding area is a nice spot to chill after checking out the art if the weather is nice and despite the steep admission, it was still a worthwhile stop.",제주 서귀포시 안덕면 산록남로762번길 69
1300002,"I was really impressed by this museum, designed by the famous Japanese architet Tadao Ando. The architecture of the building and the beautiful garden make this place worth a visit, but the collection is also really interesting. I really loved the collection artefacts from the late Joseon period an the special exhibition 'Carriage to Heaven' that shows sangyeo (traditional funeral bier) and kkokdu (small statues used as decoration for the sangjyeo). The joyous artwork of Japanese artist Yayoi Kusama were a nice extra on top of all that.Not to be missed when visiting Jeju.",제주 서귀포시 안덕면 산록남로762번길 69
1300003,"This is an excellent museum featuring contemporary art as well as traditional art. The buildings themselves, which were designed by Tadao Ando, were amazing. It was great just walking around inside while perusing the exhibits & or going for a stroll outside. My favorite part was the sculpture garden, which featured 3 pieces. You can go on the rooftop as well to see another sculpture as well as a great view of Jeju. I was also fortunate to have an opportunity to see Yayoi Kusama's Pumpkin & Infinity Mirrored Room. I don't know if it was because I went during off-season, but the museum wasn't crowded at all, so I was able to take my time. I would definitely come back here again if I had a chance",제주 서귀포시 안덕면 산록남로762번길 69
1300004,"Outstanding art gallery, with excellent exhibitions and buildings, nice café, an absolute must during your stay in Jeju!",제주 서귀포시 안덕면 산록남로762번길 69
1300005,"Really enjoy my time here at Bonte Museum, quiet, quaint with lots of funky modern art displays from indoor to outdoor, all my pictures taken there look fantastic from every angle.",제주 서귀포시 안덕면 산록남로762번길 69
1300006,simple & peaceful environment. not too crowded & good for taking time for scrolling. staff also professional & nice with good communication.,제주 서귀포시 안덕면 산록남로762번길 69
1310001,"I had a lot of fun riding the carts but also enjoying the beauty of Jeju. It's situated in such a beautiful location where you can view the ocean and take Instagram photos! The interior of the building was also cool. It was futuristic and very clean. The staff were friendly and helpful! I didn't play indoor games but there were many indoor games as well, so it seems like a place that you can have fun in any season. I will definitely recommend this place for any ages!  I will go back in a heartbeat when I visit Jeju next time!!",제주 제주시 애월읍 천덕로 880-24
1310002,"Excellent place. Lots of fun and great staff. The staff were helpful. Very efficient, clean and reasonable place for family and friends.",제주 제주시 애월읍 천덕로 880-24
1310003,"I'd highly recommend visiting 9.81 Park on your next trip to Jeju. This place is a lot of fun. The karts are in excellent condition, the course offers some amazing sea views and the staff are very professional and helpful. Definitely worth a visit.",제주 제주시 애월읍 천덕로 880-24
1320001,you can teach or give information how the engine and model grow from old to modern system. and also they have an simulation driving licence for kids .Kids will very like it,제주 서귀포시 안덕면 중산간서로 1610 세계자동차 제주박물관
1320002,"Is worth going if u have young kids and a husband/wife who enjoyed looking at vintage cars instead of young woman (:p). My kids enjoyed driving the cars and they were issued a license with photo after the 10mins ride. Although they say no phototaking but trust me, phototaking opportunity are plenty once u r out of their sight. Read that there's an outdoor area where we can feed the deer. Unfortunately it was raining shortly after we were there. Hence didn't manage to do there. This place is very near to the ossulloc green tea museum. Easy to swing over after the visit to ossulloc. But beware to check weather. There's a unsheltered slope uphill from the entrance area (remb to bring enough umbrella for whole family in case it rains). My hubby only brought 1 from the car hence he needs to go bk to the car and climb uphill again just to pass us the ponchos and umbrellas). :P",제주 서귀포시 안덕면 중산간서로 1610 세계자동차 제주박물관
1320003,"This place is amazing! I expected to find something of this quality in the US or Europe, not on a vacation island in Korea. The cars on display were absolutely amazing and gorgeous. Classic cars for me are better than modern machines as they have more unique designs and just invoke a more awe inspiring feeling within. Absolutely love it!",제주 서귀포시 안덕면 중산간서로 1610 세계자동차 제주박물관
1320004,"Couldn't believe that a car museum of such excellence would be found on Jeju Island in South Korea.the large number of cars covered all makes, types and brands and we just loved all the old advertising posters around the museum.The displays outside were also a delight and the museum was not hard to get to by public transport.  We stopped off to watch some of the races on the way back and that is also worth a visit.  They use descendants of the Mongolian ponies, and with their colourful jockeys they made a wonderful display.  The extensive grounds have lots to entertain children as well as a mini golf course in the centre of the race track.  Would definately recommend both destinations.",제주 서귀포시 안덕면 중산간서로 1610 세계자동차 제주박물관
1320005,Even I am not a great fan of cars ... this place have a great collection and is in good condition .  Looking at the different model and time it was produced ...  very educational.   The outdoor display was very appreciate as you can touch and get in it for the kids.,제주 서귀포시 안덕면 중산간서로 1610 세계자동차 제주박물관
1320006,It is first time for me to write a review of a museum because it was much more beyond our expectations. You will love the exhibition even if you are not a big fun of cars. The best part for my 8 year-old son was the test driving for his first International Driving License.,제주 서귀포시 안덕면 중산간서로 1610 세계자동차 제주박물관
1320007,"Only discovered that we did not visit the indoor museum after seeing all other reviewers' photos.  We were only at the outdoor site and even with just those few cars, we enjoyed each one on display. Wish we had seen all the cars!",제주 서귀포시 안덕면 중산간서로 1610 세계자동차 제주박물관
1320008,"It was a great visit! My hubby is a car lover and he enjoyed this attraction very much. We even bought car models for our new house at the store. To get into this attraction you pay a minimal fee, additionally, there's an outdoor area where you can feed rabbits and goats, do pick up the carrot sticks from the shop!",제주 서귀포시 안덕면 중산간서로 1610 세계자동차 제주박물관
1320009,"My kids loved the place too much, the history of cars from old to new The kids try driving and they get international driving license It was fun",제주 서귀포시 안덕면 중산간서로 1610 세계자동차 제주박물관
1320010,So many vintage cars on display good for car enthusiasts. Most were executive cars used by dignitaries.,제주 서귀포시 안덕면 중산간서로 1610 세계자동차 제주박물관
1320011,"You have to walk on a ramp in order to get into the museum because car cannot drive into the area of exhibitions. The venue is separated into indoor and outdoor. For outdoor exhibitions, you should be aware of the weather. If it rains, the ramp would be slippery, so visitors are recommended to wear water-resistant shoes for unusual events. There are plenty of cars exhibited, including antique cars and modern cars. There are descriptions beside every single car including where they produce, which car firm belongs to and when it is first produced. There are many limited-edition cars and some of them are even the only one in the world. There is also a shop located besides the entry of the museum, selling different car models and peripherals. I bought a wheel like key chain, it costs 10k KWD, which is relatively cheap compare to the models of cars.So, if you are a car fan or you want to have some souvenirs about cars, you are recommended to go to the car museum to buy your favorites.",제주 서귀포시 안덕면 중산간서로 1610 세계자동차 제주박물관
1320012,"C1 ( 2016.07.12 ) This museum was more many car than I think. I didn't expect this museum, but various car was exhibits. Especially, the car about 30 years ago was very good to me. There was a various car in the museum and outside. For children, the experience facility was good.",제주 서귀포시 안덕면 중산간서로 1610 세계자동차 제주박물관
1320013,"The entrance fee is a little pricey, but if you consider the maintence for each car, it's understandable. If you're into classic cars, this is the place to be.  The style and uniqueness of each car was awesome. Would like a few other classics in there. But they had a Bentley and a Chevvy so I'm more than happy.",제주 서귀포시 안덕면 중산간서로 1610 세계자동차 제주박물관
1320014,"If you are a car enthusiast, this is a great place to visit. They have a broad range of cars and an area where kids can drive a car around a track.",제주 서귀포시 안덕면 중산간서로 1610 세계자동차 제주박물관
1320015,"Full of antique cars, if you are a car lover, definitely worth to visit this museum! But most of the explanation is in Korean.",제주 서귀포시 안덕면 중산간서로 1610 세계자동차 제주박물관
1320016,"All the museums were great in jeju island if you're in and out within a hour or so.  But i think i stayed in this automobile museum for at least 3 hours.  My hobby and passion is cars back home jn the States so for any car lover,  this is the place.  From the model T,  old school Bentley and rolls royce to The original 300sl class Mercedes,  you see it all.  A must for car lovers...",제주 서귀포시 안덕면 중산간서로 1610 세계자동차 제주박물관
1320017,"This is really the heaven for antique car fans like us. Grandpa was enjoying the old days by seeing these old pals, and kids enjoyed the fun ride of kiddy kart surrounding the museum.",제주 서귀포시 안덕면 중산간서로 1610 세계자동차 제주박물관
1330001,바람아 자나가는 자리에 오름이 있는거 같은 느낌입니다. 부처정이 살짝 안으로 들어와 았는데 푯말을 못보면 지나칠거 같아요. 근처네 이시돌 목장도 있고 목장들이 있어서 그럼가 놀라가서 내려다본 풍경이 푸르름이 가득하네요.정물오름이라는게 정말 물이 있는 곳이라서 그렇다는대 올라가는 갈에 억새가 많이 피어있고 올라가면서도 이미 풍경에 빠져 듭니다.,제주 제주시 한림읍 금악리 산52-1
1340001,"This park is on the mountain above the Jeju main ship port.The way up can be done with a car, then the entrance to the park is near the large white lighthouse with a great view over the coastline.you'll have their wide green areas. good for to chilling out but can be skip after the lighthouse.",제주 제주시 신대로10길 48-9
1340002,"Sammu Park is a destination not likely to appear on the typical package-tour’s itinerary for Jeju Island, but this downtown Sin-Jeju gem has some singularly unique features for the intrepid visitor.  First, the park was actually constructed on one of Jeju’s 368 oreums, local dialect for a small scoria (cinder) cone or parasitic/parallel volcano.  This one is Beduri oreum, surely one of the smaller ones, topping out at just 10 meters above its base with a circumference of 617 meters.  Beduri was transformed into the park in 1978 as part of an urban planning initiative. In addition to a large assortment of exercise equipment,  a children’s play area, badminton and basketball courts, and jogging/hiking trails, Beduri boasts a majestic, two-story octagonal pavilion, called Sammujeong.   Constructed in the traditional Korean style and ringed by pine trees, the colorful wooden pavilion is almost like a giant tree-house.  It isn’t unusual to hear musicians and vocalists practicing there, taking advantage of the spot’s natural acoustics.  It’s a peaceful place to sip a beverage in any season.  Next, are you a train enthusiast or history buff?  Then you might want to visit Sammu for this feature alone:  the park is home to the last remaining steam locomotive for coal transportation in Korea.  MIKA Steam Locomotive No. 304 (registered Cultural Heritage No. 414) was manufactured in Japan in 1944, during Japanese colonial rule, and operated on Korean railroads until 1967. In 1978, President Park Chung Hee had it shipped to the park on Children’s Day, so that Jeju’s children could see a real train.  The train’s passenger car now contains a children’s library.  Finally, beginning in 2014, the park has been further renovated to be a sort of extension to the Bao Jian Street tourism and shopping district.  At the park’s south entrance, there is a giant clock surrounded by wildflowers and neon lampposts that match those on Bao Jian.  The clock has a Plexiglas dome that gives its neon face a trick-art, psychedelic look after dark.  Sammu Park is definitely worth a visit, particularly if you are staying at an area accommodation or if you will be going to Bao Jian…a chance for a little Jeju “nightlife.”",제주 제주시 신대로10길 48-9
1350001,제주 화산토를 이용하하여 제주 옹기를 만들어놓은 박물관이구요....구매도 할 수 있다고 하네요^^여긴 어린아이들이 있는 가족여행보다는나이 지긋하신 분들이 방문하시면 좋을 것 같다는 생각이 들었어요 ~~,제주 제주시 애월읍 평화로 2847
1350002,제주의 화산석과 제주 흙을 이용한 다양한 작품이 전시되어 있다 여기에서 도자기도 만들며 구매할 수도 있다,제주 제주시 애월읍 평화로 2847
1360001,"one of the best Art museums on Jeju island along with Arario museum, a moment of calm and meditation around one of the great modern Korean artists",제주 제주시 한림읍 용금로 883-5
1360002,"Kim Tschang-Yeul museum had a stylish exterior designed by Tadao Ando.  Featuring the namesake artist Kim’s sculptures and paintings, the museum is very chic for a government run museum. Kim’s trademark is the water drop, which is added to what would otherwise look like rather plain patterns painted on canvas.  The sculptures mostly contained large glass water drops.  Some of the outdoor sculptures complement Ando’s architecture very nicely.  This was an unexpectedly cool visit.",제주 제주시 한림읍 용금로 883-5
1370001,"As I've mentioned on my review to Seongpanak Trail, I'd recommend it as the point of entry then exit through Gwaneumsa Trail. But, if you prefer a more challenging option, do the other way around. I went down from the summit through the Gwaneumsa Trail. It was the first week of April and the snow hasn't melted completely yet, making it slippery. It is very much recommended to have a walking stick, in my case, I used my tripod. The scenery in this trail was awesome. There are valleys in yellow and white. You can also find a spring water along the way. Hiking Hallasan in general solo is not a problem, regardless of which trail you take, because there are a lot of other hikers you meet along the way.",제주 제주시 오라2동
1380001,"Part of Hallim Park. Your entrance fee to the park grants access to this site. Nothing special, but already included, so check it out. Easy to go thru, even for the older less mobile people.",제주 제주시 한림읍 한림로 300
1390001,"Eoseungsaengak adalah puncak terpendek dari beberapa puncak bukit di gunung Halla atau disebut Hallasan. Buat orang tua atau yang tidak kuat jalan jauh, jalur ini cocok untuk didaki karena jaraknya hanya 1,3 Km dari gerbang masuk Eorimok atau 2,3 Km dari halte bis. Bila musim dingin juga turun salju seperti puncak lainnya. Jalurnya sendiri tidak terlalu menanjak dan sudah ada treknya sehingga tinggal mengikuti saja. Waktu tempuh ke puncak sekitar 30-40 menit saja dari gerbang masuk.",제주 제주시 해안동 산220-12
1400001,"The bridge during night time was nice. I saw this on the plane from Seoul to Jeju. At first I came to see the sea next to it, but then I suddenly saw the bridge and thought it looked beautiful. It really brightens up the dark.",제주 제주시 용담이동 2581
1410001,"The lonely tree is a amazing place for taking photos, due it's location in a vast landscape is a good place to take photos and explore the beatitude of Jeju.",제주 제주시 애월읍 봉성리 산59-8
1420001,단풍이 귀한 제주도에서 가을 놀이 할 수 있는 몇 안되는 곳. 제주 시내에서 한라산 쪽으로 15분 정도 걸림. 주말에는 무척 붐비고 입구 근처에 주차장이 있지만 복불복. 한라산 둘레길이라서 여유가 있다면 걸어가도 좋다. 건천 계곡이라 돌맹이가 험하니 5세 미만 아이는 동반이 힘들 수 있다. 10월말-11월초가 단풍 절정.,제주 애월읍 화전길 271
1430001,"해발 252m의 오르기 수월한 오름. 주차 장소가 애매모호 하기는 하지만, 경사가 원만하고 정상에서 보는 경치도 좋음. 정상에 운동기구가 설치되어 있어 동네 주민들도 많이 보임",제주 제주시 오라2동 산12
1440001,"Located on the second floor of the Ramada Plaza, this casino is missing the hordes of Chinese tourists who'll bring life back to any casino be it for roulette or blackjack! Worth a little wager if the outside weather is too bad for outdoor activities",제주 제주시 탑동로 66 라마다 프라자 제주호텔
1440002,"Located at 2nd floor of hotel. Ample space, perhaps it's because there's hardly anyone playing. Limited number of types of games available. Eg 2 roulette tables, no poker of any sort  mostly baccarat and blackjack.",제주 제주시 탑동로 66 라마다 프라자 제주호텔
1440003,"On a recent vacation in Jeju, I decided to check out the Ramada Plaza Jeju Casino. My visit was in the mid-afternoon, and there were only a handful of casino patrons inside this small casino.When you enter the casino, they ask for your ID, and then they make a photocopy of it. I do not believe that there is a legal requirement for them to photocopy your passport (or in my case, Korean residency card) for their permanent records. Frankly speaking, I was offended by this requirement. To check a visitor’s identification, yes; permanent photocopied record, no.I had the intention of playing some blackjack, but as soon as I saw that they use continuous shuffling machines, I walked out. It is impossible for a blackjack player to gain the tiniest of advantages when such machines are used. My recommendation to blackjack players: don’t waste your time going to this casino.",제주 제주시 탑동로 66 라마다 프라자 제주호텔
1450001,"조용히 전시실을 관람하고,지하에 내려가 밀랍인형들도 보고,예쁜 그림책도 한 참 들여다 볼 수 있는 공간!나오는 길에 어디선가 코고는 소리가들리면,한쪽구석에서 잠들어있는 여행자를 찾아보시길...",제주 서귀포시 중문관광로 227-24
1460001,낮에는 사진을 찍을 가치도 없는 곳입니다. 밤에 조명이 화려하다하여 밤에 가려고 했으나 일정 상 낮에 갈수 밖에 없었는데 가는 길 차로도 험난하고 절의 대부분이 최근에 지어진것으로 낮에 보면 현대미가 가득합니다. 가보니 새로 절 건물도 짓고 있던데 이건 절이 아니고 관광객을 끌어들이기 위한 곳으로 보이네요.,제주 제주시 애월읍 구몰동길 65 선운정사
1460002,낮에는 별로일듯 하지만밤엔는 야경이 정말 멋있습니다.사진찍기도 좋고만족합니다.등불과 사진 찍기에 정말 좋습니다.,제주 제주시 애월읍 구몰동길 65 선운정사
1460003,블로그 리뷰등을 보며 방문 하였지만.. 특별한게 뭔지 어색한곳야간에 조명으로 괜찮을듯 하지만..야간에 구불구불한 길에 접근하기는 특히 자기차가 아닌 렌트카로는 쉽지 않을듯..확장으로 인해 경내 곳곳이 공사중임왜 유명한지 알수없음,제주 제주시 애월읍 구몰동길 65 선운정사
1460004,화려한 야경을 기대한다면 조금은 실망할지도 모른다..주차장도  따로 마련 되어있지만 구불구불 들어가는 입구가 첫방문이기엔 긴장할지도...세련된 ...다소 현대적이라할수있는 사찰에 곱게 색등을 켜 놓았다...등도 예쁘고 절도 예쁘다,제주 제주시 애월읍 구몰동길 65 선운정사
1460005,자그마한 절 앞 뒤 마당에 꾸며진 조명꽃들과 연등들로제주도 밤시간 일정을 짜기 좋은 곳빛마루축제가 열리고 있으니동절기는 밤10시까지 무료로 개방되어 있으니 한번 방문해보길 추천찾아갈때 길이 다소 좁은 편이니 운전할때 조심해야함,제주 제주시 애월읍 구몰동길 65 선운정사
1470001,"C1 ( 2016.07.13 ) This museum was meaningful museum of Jeju's anti-Japanese. This museum's outside had monument, square and sculpture about anti-Japanese. The museum was not bigger than I think, but there was operating about 10 years, and had meaningful exhibits. That's good to visit bright attraction in Jeju, but I think this meaningful attraction was good to visit sometimes.",제주 제주시 조천읍 신북로 303
1480001,"the flowers really pretty and the property is huge, each room was different and i loved it, only thing was it was sooooo hot!!",제주 서귀포시 중문관광로 93
